wave,gender,age,age_o,d_age,race,race_o,importance_same_race,importance_same_religion,field,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_o,sinsere_o,intelligence_o,funny_o,ambitous_o,shared_interests_o,attractive_important,sincere_important,intellicence_important,funny_important,ambtition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,interests_correlate,expected_happy_with_sd_people,expected_num_matches,like,guess_prob_liked,met,decision,decision_o
5.0,male,22.0,20.0,2.0,Asian/Pacific Islander/Asian-American,Black/African American,1.0,1.0,Economics and Political Science,20.0,20.0,20.0,20.0,10.0,10.0,4.0,3.0,4.0,2.0,9.0,3.0,40.0,10.0,10.0,10.0,10.0,20.0,8.0,8.0,10.0,10.0,10.0,5.0,6.0,8.0,7.0,7.0,7.0,5.0,5.0,8.0,10.0,8.0,8.0,6.0,5.0,8.0,8.0,6.0,9.0,9.0,9.0,8.0,8.0,7.0,-0.04,6.0,6.0,7.0,2.0,1.0,1,0
5.0,male,22.0,21.0,1.0,Asian/Pacific Islander/Asian-American,European/Caucasian-American,1.0,1.0,Economics and Political Science,20.0,10.0,30.0,20.0,15.0,5.0,2.0,10.0,10.0,2.0,10.0,2.0,40.0,10.0,10.0,10.0,10.0,20.0,8.0,8.0,10.0,10.0,10.0,6.0,2.0,4.0,4.0,4.0,6.0,5.0,5.0,8.0,10.0,8.0,8.0,6.0,5.0,8.0,8.0,6.0,9.0,9.0,9.0,8.0,8.0,7.0,0.58,6.0,6.0,6.0,6.0,1.0,1,0
5.0,male,22.0,21.0,1.0,Asian/Pacific Islander/Asian-American,European/Caucasian-American,1.0,1.0,Economics and Political Science,15.0,15.0,25.0,25.0,20.0,0.0,4.0,4.0,8.0,2.0,10.0,0.0,40.0,10.0,10.0,10.0,10.0,20.0,8.0,8.0,10.0,10.0,10.0,5.0,4.0,3.0,2.0,5.0,4.0,5.0,5.0,8.0,10.0,8.0,8.0,6.0,5.0,8.0,8.0,6.0,9.0,9.0,9.0,8.0,8.0,7.0,0.68,6.0,6.0,7.0,7.0,0.0,1,0
5.0,male,22.0,21.0,1.0,Asian/Pacific Islander/Asian-American,European/Caucasian-American,1.0,1.0,Economics and Political Science,20.0,10.0,20.0,20.0,20.0,10.0,4.0,8.0,7.0,5.0,9.0,3.0,40.0,10.0,10.0,10.0,10.0,20.0,8.0,8.0,10.0,10.0,10.0,8.0,7.0,6.0,5.0,5.0,5.0,5.0,5.0,8.0,10.0,8.0,8.0,6.0,5.0,8.0,8.0,6.0,9.0,9.0,9.0,8.0,8.0,7.0,0.33,6.0,6.0,7.0,8.0,0.0,1,0
5.0,male,22.0,19.0,3.0,Asian/Pacific Islander/Asian-American,Latino/Hispanic American,1.0,1.0,Economics and Political Science,50.0,15.0,10.0,10.0,10.0,5.0,4.0,9.0,8.0,7.0,8.0,6.0,40.0,10.0,10.0,10.0,10.0,20.0,8.0,8.0,10.0,10.0,10.0,9.0,8.0,4.0,5.0,3.0,2.0,5.0,5.0,8.0,10.0,8.0,8.0,6.0,5.0,8.0,8.0,6.0,9.0,9.0,9.0,8.0,8.0,7.0,0.69,6.0,6.0,7.0,7.0,0.0,1,0
5.0,male,22.0,20.0,2.0,Asian/Pacific Islander/Asian-American,Latino/Hispanic American,1.0,1.0,Economics and Political Science,10.0,10.0,35.0,35.0,8.0,2.0,2.0,1.0,4.0,1.0,6.0,0.0,40.0,10.0,10.0,10.0,10.0,20.0,8.0,8.0,10.0,10.0,10.0,7.0,5.0,6.0,6.0,8.0,7.0,5.0,5.0,8.0,10.0,8.0,8.0,6.0,5.0,8.0,8.0,6.0,9.0,9.0,9.0,8.0,8.0,7.0,0.64,6.0,6.0,8.0,8.0,0.0,0,0
5.0,male,22.0,21.0,1.0,Asian/Pacific Islander/Asian-American,European/Caucasian-American,1.0,1.0,Economics and Political Science,35.0,15.0,5.0,30.0,15.0,0.0,4.0,6.0,7.0,6.0,6.0,1.0,40.0,10.0,10.0,10.0,10.0,20.0,8.0,8.0,10.0,10.0,10.0,2.0,7.0,9.0,6.0,7.0,7.0,5.0,5.0,8.0,10.0,8.0,8.0,6.0,5.0,8.0,8.0,6.0,9.0,9.0,9.0,8.0,8.0,7.0,0.83,6.0,6.0,7.0,7.0,0.0,1,0
5.0,male,22.0,26.0,22.0,Asian/Pacific Islander/Asian-American,?,1.0,1.0,Economics and Political Science,20.0,18.37,20.0,18.0,10.0,10.64,6.0,7.0,7.0,7.0,7.0,6.0,40.0,10.0,10.0,10.0,10.0,20.0,8.0,8.0,10.0,10.0,10.0,6.0,7.0,7.0,6.0,7.0,7.0,5.0,5.0,8.0,10.0,8.0,8.0,6.0,5.0,8.0,8.0,6.0,9.0,9.0,9.0,8.0,8.0,7.0,-0.05,6.0,6.0,7.0,7.0,0.0,1,0
5.0,male,21.0,20.0,1.0,European/Caucasian-American,Other,3.0,1.0,Art History/medicine,15.0,15.0,20.0,25.0,10.0,15.0,7.0,7.0,8.0,8.0,7.0,8.0,20.0,15.0,20.0,15.0,12.0,18.0,9.0,6.0,10.0,9.0,10.0,9.0,8.0,9.0,9.0,8.0,7.0,3.0,1.0,9.0,10.0,9.0,10.0,1.0,1.0,10.0,9.0,2.0,9.0,9.0,9.0,9.0,10.0,7.0,0.34,6.0,6.0,8.0,8.0,0.0,1,1
5.0,male,21.0,21.0,0.0,European/Caucasian-American,European/Caucasian-American,3.0,1.0,Art History/medicine,15.0,15.0,25.0,25.0,15.0,5.0,10.0,9.0,10.0,10.0,10.0,7.0,20.0,15.0,20.0,15.0,12.0,18.0,9.0,6.0,10.0,9.0,10.0,8.0,8.0,7.0,7.0,7.0,6.0,3.0,1.0,9.0,10.0,9.0,10.0,1.0,1.0,10.0,9.0,2.0,9.0,9.0,9.0,9.0,10.0,7.0,0.76,6.0,6.0,7.0,5.0,1.0,1,1
5.0,male,21.0,20.0,1.0,European/Caucasian-American,Black/African American,3.0,1.0,Art History/medicine,20.0,20.0,20.0,20.0,10.0,10.0,7.0,5.0,5.0,6.0,5.0,3.0,20.0,15.0,20.0,15.0,12.0,18.0,9.0,6.0,10.0,9.0,10.0,5.0,8.0,8.0,6.0,7.0,5.0,3.0,1.0,9.0,10.0,9.0,10.0,1.0,1.0,10.0,9.0,2.0,9.0,9.0,9.0,9.0,10.0,7.0,-0.1,6.0,6.0,5.0,7.0,1.0,0,0
5.0,male,21.0,21.0,0.0,European/Caucasian-American,European/Caucasian-American,3.0,1.0,Art History/medicine,20.0,10.0,30.0,20.0,15.0,5.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,15.0,20.0,15.0,12.0,18.0,9.0,6.0,10.0,9.0,10.0,10.0,10.0,9.0,10.0,9.0,10.0,3.0,1.0,9.0,10.0,9.0,10.0,1.0,1.0,10.0,9.0,2.0,9.0,9.0,9.0,9.0,10.0,7.0,0.71,6.0,6.0,10.0,10.0,1.0,1,1
5.0,male,21.0,21.0,0.0,European/Caucasian-American,European/Caucasian-American,3.0,1.0,Art History/medicine,15.0,15.0,25.0,25.0,20.0,0.0,10.0,8.0,8.0,9.0,8.0,8.0,20.0,15.0,20.0,15.0,12.0,18.0,9.0,6.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,3.0,1.0,9.0,10.0,9.0,10.0,1.0,1.0,10.0,9.0,2.0,9.0,9.0,9.0,9.0,10.0,7.0,0.62,6.0,6.0,10.0,9.0,1.0,1,1
5.0,male,21.0,21.0,0.0,European/Caucasian-American,European/Caucasian-American,3.0,1.0,Art History/medicine,20.0,10.0,20.0,20.0,20.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,15.0,20.0,15.0,12.0,18.0,9.0,6.0,10.0,9.0,10.0,10.0,5.0,6.0,10.0,10.0,10.0,3.0,1.0,9.0,10.0,9.0,10.0,1.0,1.0,10.0,9.0,2.0,9.0,9.0,9.0,9.0,10.0,7.0,0.47,6.0,6.0,10.0,9.0,1.0,1,1
5.0,male,21.0,19.0,2.0,European/Caucasian-American,Latino/Hispanic American,3.0,1.0,Art History/medicine,50.0,15.0,10.0,10.0,10.0,5.0,6.0,8.0,8.0,9.0,8.0,6.0,20.0,15.0,20.0,15.0,12.0,18.0,9.0,6.0,10.0,9.0,10.0,8.0,8.0,6.0,6.0,6.0,7.0,3.0,1.0,9.0,10.0,9.0,10.0,1.0,1.0,10.0,9.0,2.0,9.0,9.0,9.0,9.0,10.0,7.0,0.77,6.0,6.0,7.0,8.0,0.0,1,1
5.0,male,21.0,20.0,1.0,European/Caucasian-American,Latino/Hispanic American,3.0,1.0,Art History/medicine,10.0,10.0,35.0,35.0,8.0,2.0,6.0,8.0,8.0,6.0,8.0,5.0,20.0,15.0,20.0,15.0,12.0,18.0,9.0,6.0,10.0,9.0,10.0,9.0,8.0,7.0,8.0,7.0,7.0,3.0,1.0,9.0,10.0,9.0,10.0,1.0,1.0,10.0,9.0,2.0,9.0,9.0,9.0,9.0,10.0,7.0,0.53,6.0,6.0,7.0,7.0,0.0,1,1
5.0,male,21.0,21.0,0.0,European/Caucasian-American,European/Caucasian-American,3.0,1.0,Art History/medicine,35.0,15.0,5.0,30.0,15.0,0.0,6.0,10.0,10.0,8.0,8.0,4.0,20.0,15.0,20.0,15.0,12.0,18.0,9.0,6.0,10.0,9.0,10.0,4.0,6.0,6.0,5.0,4.0,2.0,3.0,1.0,9.0,10.0,9.0,10.0,1.0,1.0,10.0,9.0,2.0,9.0,9.0,9.0,9.0,10.0,7.0,0.72,6.0,6.0,3.0,5.0,0.0,0,1
5.0,male,21.0,26.0,21.0,European/Caucasian-American,?,3.0,1.0,Art History/medicine,20.0,18.37,20.0,18.0,10.0,10.64,6.0,7.0,7.0,7.0,7.0,6.0,20.0,15.0,20.0,15.0,12.0,18.0,9.0,6.0,10.0,9.0,10.0,7.0,7.0,6.0,6.0,5.0,5.0,3.0,1.0,9.0,10.0,9.0,10.0,1.0,1.0,10.0,9.0,2.0,9.0,9.0,9.0,9.0,10.0,7.0,0.15,6.0,6.0,5.0,4.0,0.0,0,0
5.0,male,22.0,20.0,2.0,European/Caucasian-American,Other,7.0,5.0,philosophy,15.0,15.0,20.0,25.0,10.0,15.0,5.0,7.0,9.0,6.0,8.0,7.0,25.0,40.0,15.0,10.0,5.0,5.0,9.0,10.0,9.0,9.0,9.0,7.0,8.0,7.0,6.0,6.0,6.0,10.0,8.0,7.0,8.0,8.0,7.0,5.0,2.0,7.0,10.0,5.0,8.0,8.0,9.0,10.0,6.0,7.0,0.3,6.0,1.0,6.0,7.0,0.0,1,1
5.0,male,22.0,21.0,1.0,European/Caucasian-American,European/Caucasian-American,7.0,5.0,philosophy,15.0,15.0,25.0,25.0,15.0,5.0,6.0,9.0,8.0,7.0,7.0,6.0,25.0,40.0,15.0,10.0,5.0,5.0,9.0,10.0,9.0,9.0,9.0,6.0,8.0,9.0,9.0,8.0,6.0,10.0,8.0,7.0,8.0,8.0,7.0,5.0,2.0,7.0,10.0,5.0,8.0,8.0,9.0,10.0,6.0,7.0,0.44,6.0,1.0,7.0,8.0,0.0,1,1
5.0,male,22.0,20.0,2.0,European/Caucasian-American,Black/African American,7.0,5.0,philosophy,20.0,20.0,20.0,20.0,10.0,10.0,5.0,6.0,5.0,5.0,5.0,7.0,25.0,40.0,15.0,10.0,5.0,5.0,9.0,10.0,9.0,9.0,9.0,6.0,7.0,7.0,6.0,7.0,7.0,10.0,8.0,7.0,8.0,8.0,7.0,5.0,2.0,7.0,10.0,5.0,8.0,8.0,9.0,10.0,6.0,7.0,0.6,6.0,1.0,6.0,6.0,0.0,0,0
5.0,male,22.0,21.0,1.0,European/Caucasian-American,European/Caucasian-American,7.0,5.0,philosophy,20.0,10.0,30.0,20.0,15.0,5.0,6.0,10.0,10.0,8.0,10.0,6.0,25.0,40.0,15.0,10.0,5.0,5.0,9.0,10.0,9.0,9.0,9.0,5.0,7.0,6.0,6.0,6.0,5.0,10.0,8.0,7.0,8.0,8.0,7.0,5.0,2.0,7.0,10.0,5.0,8.0,8.0,9.0,10.0,6.0,7.0,0.4,6.0,1.0,5.0,5.0,0.0,0,0
5.0,male,22.0,21.0,1.0,European/Caucasian-American,European/Caucasian-American,7.0,5.0,philosophy,15.0,15.0,25.0,25.0,20.0,0.0,6.0,9.0,10.0,7.0,9.0,4.0,25.0,40.0,15.0,10.0,5.0,5.0,9.0,10.0,9.0,9.0,9.0,7.0,6.0,8.0,9.0,7.0,7.0,10.0,8.0,7.0,8.0,8.0,7.0,5.0,2.0,7.0,10.0,5.0,8.0,8.0,9.0,10.0,6.0,7.0,0.33,6.0,1.0,7.0,3.0,1.0,0,0
5.0,male,22.0,21.0,1.0,European/Caucasian-American,European/Caucasian-American,7.0,5.0,philosophy,20.0,10.0,20.0,20.0,20.0,10.0,6.0,10.0,9.0,7.0,8.0,6.0,25.0,40.0,15.0,10.0,5.0,5.0,9.0,10.0,9.0,9.0,9.0,7.0,7.0,7.0,7.0,7.0,8.0,10.0,8.0,7.0,8.0,8.0,7.0,5.0,2.0,7.0,10.0,5.0,8.0,8.0,9.0,10.0,6.0,7.0,0.3,6.0,1.0,7.0,3.0,0.0,0,0
5.0,male,22.0,19.0,3.0,European/Caucasian-American,Latino/Hispanic American,7.0,5.0,philosophy,50.0,15.0,10.0,10.0,10.0,5.0,5.0,4.0,8.0,7.0,6.0,6.0,25.0,40.0,15.0,10.0,5.0,5.0,9.0,10.0,9.0,9.0,9.0,6.0,9.0,8.0,9.0,7.0,7.0,10.0,8.0,7.0,8.0,8.0,7.0,5.0,2.0,7.0,10.0,5.0,8.0,8.0,9.0,10.0,6.0,7.0,0.47,6.0,1.0,7.0,7.0,0.0,1,0
5.0,male,22.0,20.0,2.0,European/Caucasian-American,Latino/Hispanic American,7.0,5.0,philosophy,10.0,10.0,35.0,35.0,8.0,2.0,8.0,10.0,8.0,7.0,8.0,6.0,25.0,40.0,15.0,10.0,5.0,5.0,9.0,10.0,9.0,9.0,9.0,7.0,7.0,7.0,7.0,6.0,8.0,10.0,8.0,7.0,8.0,8.0,7.0,5.0,2.0,7.0,10.0,5.0,8.0,8.0,9.0,10.0,6.0,7.0,0.69,6.0,1.0,7.0,7.0,0.0,1,0
5.0,male,22.0,21.0,1.0,European/Caucasian-American,European/Caucasian-American,7.0,5.0,philosophy,35.0,15.0,5.0,30.0,15.0,0.0,8.0,7.0,10.0,7.0,10.0,9.0,25.0,40.0,15.0,10.0,5.0,5.0,9.0,10.0,9.0,9.0,9.0,4.0,8.0,7.0,6.0,6.0,5.0,10.0,8.0,7.0,8.0,8.0,7.0,5.0,2.0,7.0,10.0,5.0,8.0,8.0,9.0,10.0,6.0,7.0,0.14,6.0,1.0,5.0,7.0,0.0,0,1
5.0,male,22.0,26.0,22.0,European/Caucasian-American,?,7.0,5.0,philosophy,20.0,18.37,20.0,18.0,10.0,10.64,6.0,7.0,7.0,7.0,7.0,6.0,25.0,40.0,15.0,10.0,5.0,5.0,9.0,10.0,9.0,9.0,9.0,7.0,7.0,6.0,8.0,8.0,6.0,10.0,8.0,7.0,8.0,8.0,7.0,5.0,2.0,7.0,10.0,5.0,8.0,8.0,9.0,10.0,6.0,7.0,0.01,6.0,1.0,7.0,5.0,1.0,0,0
5.0,male,22.0,20.0,2.0,European/Caucasian-American,Other,1.0,1.0,Mechanical Engineering,15.0,15.0,20.0,25.0,10.0,15.0,10.0,6.0,7.0,8.0,8.0,8.0,25.0,25.0,25.0,15.0,5.0,5.0,8.0,8.0,9.0,9.0,8.0,10.0,7.0,9.0,10.0,8.0,10.0,10.0,8.0,8.0,8.0,5.0,3.0,5.0,5.0,6.0,1.0,7.0,1.0,5.0,8.0,7.0,5.0,10.0,-0.24,1.0,7.0,10.0,10.0,1.0,1,1
5.0,male,22.0,21.0,1.0,European/Caucasian-American,European/Caucasian-American,1.0,1.0,Mechanical Engineering,15.0,15.0,25.0,25.0,15.0,5.0,9.0,9.0,8.0,10.0,7.0,8.0,25.0,25.0,25.0,15.0,5.0,5.0,8.0,8.0,9.0,9.0,8.0,5.0,5.0,5.0,5.0,5.0,5.0,10.0,8.0,8.0,8.0,5.0,3.0,5.0,5.0,6.0,1.0,7.0,1.0,5.0,8.0,7.0,5.0,10.0,-0.28,1.0,7.0,5.0,8.0,0.0,0,1
5.0,male,22.0,20.0,2.0,European/Caucasian-American,Black/African American,1.0,1.0,Mechanical Engineering,20.0,20.0,20.0,20.0,10.0,10.0,2.0,3.0,2.0,2.0,6.0,2.0,25.0,25.0,25.0,15.0,5.0,5.0,8.0,8.0,9.0,9.0,8.0,5.0,7.0,7.0,2.0,5.0,2.0,10.0,8.0,8.0,8.0,5.0,3.0,5.0,5.0,6.0,1.0,7.0,1.0,5.0,8.0,7.0,5.0,10.0,0.05,1.0,7.0,3.0,5.0,0.0,0,0
5.0,male,22.0,21.0,1.0,European/Caucasian-American,European/Caucasian-American,1.0,1.0,Mechanical Engineering,20.0,10.0,30.0,20.0,15.0,5.0,8.0,5.0,9.0,9.0,10.0,8.0,25.0,25.0,25.0,15.0,5.0,5.0,8.0,8.0,9.0,9.0,8.0,7.0,3.0,7.0,10.0,7.0,8.0,10.0,8.0,8.0,8.0,5.0,3.0,5.0,5.0,6.0,1.0,7.0,1.0,5.0,8.0,7.0,5.0,10.0,-0.09,1.0,7.0,7.0,10.0,1.0,1,1
5.0,male,22.0,21.0,1.0,European/Caucasian-American,European/Caucasian-American,1.0,1.0,Mechanical Engineering,15.0,15.0,25.0,25.0,20.0,0.0,8.0,6.0,6.0,7.0,5.0,6.0,25.0,25.0,25.0,15.0,5.0,5.0,8.0,8.0,9.0,9.0,8.0,7.0,7.0,7.0,7.0,5.0,5.0,10.0,8.0,8.0,8.0,5.0,3.0,5.0,5.0,6.0,1.0,7.0,1.0,5.0,8.0,7.0,5.0,10.0,-0.42,1.0,7.0,7.0,8.0,0.0,1,1
5.0,male,22.0,21.0,1.0,European/Caucasian-American,European/Caucasian-American,1.0,1.0,Mechanical Engineering,20.0,10.0,20.0,20.0,20.0,10.0,8.0,6.0,7.0,6.0,8.0,5.0,25.0,25.0,25.0,15.0,5.0,5.0,8.0,8.0,9.0,9.0,8.0,7.0,7.0,8.0,8.0,10.0,6.0,10.0,8.0,8.0,8.0,5.0,3.0,5.0,5.0,6.0,1.0,7.0,1.0,5.0,8.0,7.0,5.0,10.0,0.0,1.0,7.0,7.0,10.0,0.0,1,0
5.0,male,22.0,19.0,3.0,European/Caucasian-American,Latino/Hispanic American,1.0,1.0,Mechanical Engineering,50.0,15.0,10.0,10.0,10.0,5.0,8.0,10.0,9.0,10.0,8.0,7.0,25.0,25.0,25.0,15.0,5.0,5.0,8.0,8.0,9.0,9.0,8.0,9.0,8.0,8.0,6.0,7.0,3.0,10.0,8.0,8.0,8.0,5.0,3.0,5.0,5.0,6.0,1.0,7.0,1.0,5.0,8.0,7.0,5.0,10.0,-0.24,1.0,7.0,8.0,7.0,0.0,1,1
5.0,male,22.0,20.0,2.0,European/Caucasian-American,Latino/Hispanic American,1.0,1.0,Mechanical Engineering,10.0,10.0,35.0,35.0,8.0,2.0,9.0,4.0,5.0,2.0,2.0,1.0,25.0,25.0,25.0,15.0,5.0,5.0,8.0,8.0,9.0,9.0,8.0,8.0,5.0,7.0,8.0,5.0,6.0,10.0,8.0,8.0,8.0,5.0,3.0,5.0,5.0,6.0,1.0,7.0,1.0,5.0,8.0,7.0,5.0,10.0,-0.36,1.0,7.0,7.0,10.0,0.0,1,0
5.0,male,22.0,21.0,1.0,European/Caucasian-American,European/Caucasian-American,1.0,1.0,Mechanical Engineering,35.0,15.0,5.0,30.0,15.0,0.0,4.0,4.0,2.0,1.0,1.0,1.0,25.0,25.0,25.0,15.0,5.0,5.0,8.0,8.0,9.0,9.0,8.0,5.0,8.0,7.0,0.0,5.0,0.0,10.0,8.0,8.0,8.0,5.0,3.0,5.0,5.0,6.0,1.0,7.0,1.0,5.0,8.0,7.0,5.0,10.0,-0.36,1.0,7.0,4.0,7.0,0.0,0,0
5.0,male,22.0,26.0,22.0,European/Caucasian-American,?,1.0,1.0,Mechanical Engineering,20.0,18.37,20.0,18.0,10.0,10.64,6.0,7.0,7.0,7.0,7.0,6.0,25.0,25.0,25.0,15.0,5.0,5.0,8.0,8.0,9.0,9.0,8.0,7.0,7.0,6.0,5.0,5.0,5.0,10.0,8.0,8.0,8.0,5.0,3.0,5.0,5.0,6.0,1.0,7.0,1.0,5.0,8.0,7.0,5.0,10.0,0.38,1.0,7.0,6.0,5.0,0.0,0,0
5.0,male,21.0,20.0,1.0,European/Caucasian-American,Other,3.0,1.0,Engineering,15.0,15.0,20.0,25.0,10.0,15.0,9.0,10.0,8.0,8.0,7.0,9.0,40.0,15.0,10.0,20.0,10.0,5.0,8.0,7.0,7.0,8.0,7.0,10.0,9.0,8.0,9.0,9.0,7.0,8.0,7.0,7.0,6.0,4.0,4.0,8.0,7.0,3.0,5.0,3.0,4.0,8.0,10.0,10.0,2.0,2.0,0.44,5.0,7.0,9.0,8.0,0.0,1,1
5.0,male,21.0,21.0,0.0,European/Caucasian-American,European/Caucasian-American,3.0,1.0,Engineering,15.0,15.0,25.0,25.0,15.0,5.0,6.0,10.0,9.0,8.0,7.0,4.0,40.0,15.0,10.0,20.0,10.0,5.0,8.0,7.0,7.0,8.0,7.0,7.0,9.0,9.0,8.0,8.0,8.0,8.0,7.0,7.0,6.0,4.0,4.0,8.0,7.0,3.0,5.0,3.0,4.0,8.0,10.0,10.0,2.0,2.0,-0.09,5.0,7.0,7.0,8.0,0.0,1,1
5.0,male,21.0,20.0,1.0,European/Caucasian-American,Black/African American,3.0,1.0,Engineering,20.0,20.0,20.0,20.0,10.0,10.0,8.0,6.0,7.0,8.0,7.0,5.0,40.0,15.0,10.0,20.0,10.0,5.0,8.0,7.0,7.0,8.0,7.0,7.0,9.0,9.0,8.0,8.0,7.0,8.0,7.0,7.0,6.0,4.0,4.0,8.0,7.0,3.0,5.0,3.0,4.0,8.0,10.0,10.0,2.0,2.0,0.34,5.0,7.0,7.0,8.0,0.0,1,1
5.0,male,21.0,21.0,0.0,European/Caucasian-American,European/Caucasian-American,3.0,1.0,Engineering,20.0,10.0,30.0,20.0,15.0,5.0,9.0,10.0,9.0,8.0,8.0,7.0,40.0,15.0,10.0,20.0,10.0,5.0,8.0,7.0,7.0,8.0,7.0,9.0,7.0,6.0,10.0,8.0,7.0,8.0,7.0,7.0,6.0,4.0,4.0,8.0,7.0,3.0,5.0,3.0,4.0,8.0,10.0,10.0,2.0,2.0,-0.13,5.0,7.0,8.0,9.0,0.0,1,1
5.0,male,21.0,21.0,0.0,European/Caucasian-American,European/Caucasian-American,3.0,1.0,Engineering,15.0,15.0,25.0,25.0,20.0,0.0,7.0,8.0,8.0,6.0,6.0,3.0,40.0,15.0,10.0,20.0,10.0,5.0,8.0,7.0,7.0,8.0,7.0,7.0,7.0,7.0,7.0,8.0,6.0,8.0,7.0,7.0,6.0,4.0,4.0,8.0,7.0,3.0,5.0,3.0,4.0,8.0,10.0,10.0,2.0,2.0,-0.31,5.0,7.0,6.0,7.0,0.0,1,0
5.0,male,21.0,21.0,0.0,European/Caucasian-American,European/Caucasian-American,3.0,1.0,Engineering,20.0,10.0,20.0,20.0,20.0,10.0,7.0,8.0,6.0,6.0,6.0,6.0,40.0,15.0,10.0,20.0,10.0,5.0,8.0,7.0,7.0,8.0,7.0,8.0,8.0,9.0,9.0,7.0,7.0,8.0,7.0,7.0,6.0,4.0,4.0,8.0,7.0,3.0,5.0,3.0,4.0,8.0,10.0,10.0,2.0,2.0,-0.5,5.0,7.0,8.0,8.0,0.0,1,0
5.0,male,21.0,19.0,2.0,European/Caucasian-American,Latino/Hispanic American,3.0,1.0,Engineering,50.0,15.0,10.0,10.0,10.0,5.0,5.0,7.0,7.0,7.0,7.0,6.0,40.0,15.0,10.0,20.0,10.0,5.0,8.0,7.0,7.0,8.0,7.0,9.0,8.0,9.0,7.0,8.0,8.0,8.0,7.0,7.0,6.0,4.0,4.0,8.0,7.0,3.0,5.0,3.0,4.0,8.0,10.0,10.0,2.0,2.0,0.1,5.0,7.0,8.0,7.0,0.0,1,1
5.0,male,21.0,20.0,1.0,European/Caucasian-American,Latino/Hispanic American,3.0,1.0,Engineering,10.0,10.0,35.0,35.0,8.0,2.0,8.0,7.0,8.0,6.0,5.0,2.0,40.0,15.0,10.0,20.0,10.0,5.0,8.0,7.0,7.0,8.0,7.0,8.0,8.0,10.0,10.0,8.0,7.0,8.0,7.0,7.0,6.0,4.0,4.0,8.0,7.0,3.0,5.0,3.0,4.0,8.0,10.0,10.0,2.0,2.0,0.0,5.0,7.0,8.0,8.0,0.0,1,1
5.0,male,21.0,21.0,0.0,European/Caucasian-American,European/Caucasian-American,3.0,1.0,Engineering,35.0,15.0,5.0,30.0,15.0,0.0,9.0,10.0,10.0,5.0,7.0,4.0,40.0,15.0,10.0,20.0,10.0,5.0,8.0,7.0,7.0,8.0,7.0,6.0,9.0,7.0,7.0,8.0,7.0,8.0,7.0,7.0,6.0,4.0,4.0,8.0,7.0,3.0,5.0,3.0,4.0,8.0,10.0,10.0,2.0,2.0,-0.15,5.0,7.0,5.0,8.0,0.0,0,1
5.0,male,21.0,26.0,21.0,European/Caucasian-American,?,3.0,1.0,Engineering,20.0,18.37,20.0,18.0,10.0,10.64,6.0,7.0,7.0,7.0,7.0,6.0,40.0,15.0,10.0,20.0,10.0,5.0,8.0,7.0,7.0,8.0,7.0,8.0,9.0,9.0,8.0,8.0,8.0,8.0,7.0,7.0,6.0,4.0,4.0,8.0,7.0,3.0,5.0,3.0,4.0,8.0,10.0,10.0,2.0,2.0,-0.05,5.0,7.0,8.0,7.0,0.0,1,0
5.0,male,26.0,20.0,20.0,European/Caucasian-American,Other,1.0,1.0,Economics,15.0,15.0,20.0,25.0,10.0,15.0,7.0,7.0,6.0,7.0,6.0,7.0,40.0,20.0,20.0,20.0,10.0,10.64,8.0,8.0,8.0,8.0,8.0,9.0,8.0,9.0,10.0,8.0,8.0,7.0,4.0,7.0,9.0,4.0,5.0,9.0,2.0,6.0,9.0,4.0,4.0,7.0,6.0,6.0,4.0,6.0,0.31,10.0,5.0,8.0,8.0,0.0,1,1
5.0,male,26.0,21.0,21.0,European/Caucasian-American,European/Caucasian-American,1.0,1.0,Economics,15.0,15.0,25.0,25.0,15.0,5.0,6.0,9.0,7.0,8.0,7.0,9.0,40.0,20.0,20.0,20.0,10.0,10.64,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,7.0,7.0,7.0,7.0,4.0,7.0,9.0,4.0,5.0,9.0,2.0,6.0,9.0,4.0,4.0,7.0,6.0,6.0,4.0,6.0,0.32,10.0,5.0,7.0,7.0,0.0,0,0
5.0,male,26.0,20.0,20.0,European/Caucasian-American,Black/African American,1.0,1.0,Economics,20.0,20.0,20.0,20.0,10.0,10.0,5.0,6.0,5.0,4.0,6.0,3.0,40.0,20.0,20.0,20.0,10.0,10.64,8.0,8.0,8.0,8.0,8.0,6.0,9.0,8.0,7.0,7.0,6.0,7.0,4.0,7.0,9.0,4.0,5.0,9.0,2.0,6.0,9.0,4.0,4.0,7.0,6.0,6.0,4.0,6.0,0.26,10.0,5.0,7.0,7.0,0.0,0,0
